code,Category,Name,"Long Description","Cost Per Unit",Quantity,"Unit of measure","Total Cost",RETAIL,WHOLESALE,REGULAR,"Vat Status",Availability
22784124,Stocks,"Top Creamery Strawberry Fruit Syrup (250ml x 12Bot)","Top Creamery Strawberry Fruit Syrup (250ml x 12Bot)",80.689655172414,0,piece,0,100,0,0,yes,Available
214102001,"Top Creamery Shake, Slush, Frappe","Top Creamery Strawberry PF(1kgx20pcks)","Top Creamery Strawberry Powdered Flavor 1kg",214.5,44,kilogram,9438,285,0,0,yes,Available
44286712,"Toppings &amp; Sinkers","Top Creamery Strawbery Popping Bobba (3.2kgx4gallons)","Top Creamery Strawbery Popping Bobba (3.2kg)",510.97090909091,0,piece,0,830,0,0,yes,Available
68691042,"Top Creamery Syrups","Top Creamery Sugar Syrup (1LX12L)","Top Creamery Sugar Syrup 1L ",85.425910931174,15,piece,1281.3886639676,140,0,0,yes,Available
72709566,"Top Creamery Shake, Slush, Frappe","Top Creamery Supreme Black Forest PF (500gx40packs)","Top Creamery Supreme Black Forest Powdered Flavor (500g)",128.7,52,piece,6692.4,175,0,0,yes,Available
78274723,"Top Creamery Shake, Slush, Frappe","Top Creamery Supreme Choco Truffles PF (750gx20packs)","Top Creamery Supreme Chocolate Truffles Powdered Flavor (750g)",210.09521593093,5,piece,1050.4760796546,285,0,0,yes,Available
85609006,"Top Creamery Shake, Slush, Frappe","Top Creamery Supreme Double Dutch PF (750gx20packs)","Top Creamery Supreme Double Dutch Powdered Flavor (750g)",220.19472864892,4,piece,880.77891459568,310,0,0,yes,Available
58147481,"Top Creamery Shake, Slush, Frappe","Top Creamery Supreme Rocky Road PF (750gx20packs)","Top Creamery Supreme Rocky Road Powdered Flavor (750g)",167.7,6,piece,1006.2,180,0,0,yes,Available
480000213,"Top Creamery Shake, Slush, Frappe","Top Creamery Supreme Toffee Caramel PF (750gx20pcks)","Top Creamery Supreme Toffee Caramel Powdered Flavor (750g)",1253.6,0,piece,0,245,0,0,yes,Available
057895810,"Top Creamery Syrups","Top Creamery Sweet Apple Syrup 1L","Top Creamery Sweet Apple Syrup 1L",214.5,0,piece,0,280,0,0,yes,Available
251787610,"Top Creamery Shake, Slush, Frappe","Top Creamery Sweet Grapes PF (1kgx20packs)","Top Creamery Sweet Grapes Powdered Flavor 1kg",120.9,0,piece,0,165,0,0,yes,Available
80032144,"Top Creamery Syrups","Top Creamery Syrup Pump 1L","Top Creamery Syrup Pump 1L",140.38878116343,10,piece,1403.8878116343,200,0,0,yes,Available
12829361,Stocks,"Top Creamery Taiwan Tapioca Pearls","Top Creamery Taiwan Tapioca Pearls",0,,piece,0,0,0,0,yes,Available
290314427,"Top Creamery Shake, Slush, Frappe","Top Creamery Taro PF(1kgx20packs)","Top Creamery Taro Powdered Flavor (1kg)",195,23,each,4485,280,0,0,yes,Available
635012602,"Top Creamery Milk Tea","Top Creamery Thai Milk Tea Powder (500gx40packs)","Top Creamery Thai Milk Tea Powder (500g)",151.41464955887,32,each,4845.2687858838,205,0,0,yes,Available
51326906,"Top Creamery Syrups","Top Creamery Tiramisu Flavored Syrup (1kgx12L)","Top Creamery Tiramisu Flavored Syrup (1kgx12L)",226.2,16,piece,3619.2,315,0,0,yes,Available
409083071,"Top Creamery Softserve","Top Creamery TM Softserve Creamy Vanilla","Top Creamery TM Softserve Creamy Vanilla",202.73369183962,172,kilogram,34870.194996415,285,0,0,yes,Available
974810617,"Top Creamery Softserve","Top Creamery TM Softserve French Vanilla","Top Creamery TM Softserve French Vanilla",206.7,37,kilogram,7647.9,295,0,0,yes,Available
842466118,"Top Creamery Softserve","Top Creamery TM Softserve Ube","Top Creamery TM Softserve Ube",195,0,kilogram,0,250,0,0,yes,Available
1228936154,"Top Creamery Softserve","Top Creamery TM SS Cheesy Mango Supreme (1kgx20packs)","Top Creamery TM Softserve Cheesy Mango Supreme",195,0,each,0,250,0,0,yes,Available
873031874,"Top Creamery Softserve","Top Creamery TM SS Pandan (1kgx20packs)","Top Creamery TM Softserve Pandan",137.8828,0,each,0,205,0,0,yes,Available
265813624,"Top Creamery Softserve","Top Creamery TM SS Ripe Mango (1kgx20packs)","Top Creamery TM Softserve Ripe Mango Mango",195.00657292322,38,each,7410.2497710824,275,0,0,yes,Available
72016293,"Top Creamery Softserve","Top Creamery TM SS Strawberry (1kgx20packs)","Top Creamery TM Softserve Strawberry",201.88235294118,0,each,0,260,0,0,yes,Available
944044036,"Top Creamery Softserve","Top Creamery TM SS Swiss Chocolate","Top Creamery TM Softserve Swiss Chocolate",194.99225827883,20,kilogram,3899.8451655766,280,0,0,yes,Available
207815003,Creamer,"Top Creamery Top Creamer NDC (1kgx15packs) ","Top Creamery Top Creamer Non Dairy Creamer (1kg)",218.4,0,each,0,295,0,0,yes,Available
4042919,"Non Dairy Creamer","Top Creamery Top Creamer NDC (5kg)","Top Creamery Top Creamer Non Dairy Creamer (5kg)",997.5552,3,kilogram,2992.6656,1330,0,0,yes,Available
729563810,"Top Creamery Shake, Slush, Frappe","Top Creamery Ube Macapuno Powdered Flavor (1kgx20packs)","Top Creamery Ube macapuno Powdered Flavor (1kgx20packs)",234,11,piece,2574,315,0,0,yes,Available
692178910,"Top Creamery Shake, Slush, Frappe","Top Creamery Ube Powdered Flavor (1kgx20packs)","Top Creamery Ube Powdered Flavor (1kg)",206.64215589909,0,piece,0,315,0,0,yes,Available
95434865,"Top Creamery Shake, Slush, Frappe","Top Creamery Vanilla PF (1kgx20kg)","Top Creamery Vanilla Powdered Flavor(1kg)",210.59889994787,60,piece,12635.933996872,280,0,0,yes,Available
26966762,"Top Creamery Baking","Top Creamery Vanilla Waffle Powder (1kgx20packs)","Top Creamery Vanilla Waffle Powder (1kg)",125.11111111111,0,piece,0,165,0,0,yes,Available
754102568,"Top Creamery Shake, Slush, Frappe","Top Creamery White Caramel PF (1kgx20packs)","Top Creamery White Caramel Powdered Flavor(1kg)",218.4,15,each,3276,305,0,0,yes,Available
968424342,"Top Creamery Syrups","Top Creamery Wintermelon Fruit Syrup (1kgx12L)","Top Creamery Wintermelon Fruit Syrup (1kg)",195,0,liter,0,275,0,0,yes,Available
1193309577,"Top Creamery Milk Tea","Top Creamery Wintermelon Milk Tea Powder (500gx40packs)","Top Creamery Wintermelon Milk Tea Powder (500g)",159.90005423377,35,each,5596.5018981819,215,0,0,yes,Available
14240508,"Plastic Cups/Lids","Top Tea Dabba Cups 12 oz (100pcs)","Top Tea Dabba Cups 12 oz (100pcs)",220,20,piece,4400,240,0,0,yes,Available
492815910,Stocks,"Top Tea Dabba Cups 12 oz (50pcs)","Top Tea Dabba Cups 12 oz (50pcsx20pcks)",100,68,piece,6800,125,0,0,yes,Available
75173876,"Plastic Cups/Lids","Top Tea Dabba Cups 16oz  95mm(100pcs)","Top Tea Dabba Cups 16oz 95mm (100pcs)",220.22167487685,120,piece,26426.600985222,250,0,0,yes,Available
543479610,"Plastic Cups/Lids","Top Tea Dabba Cups 22oz (50pcs)","Top Tea Dabba Cups 22oz (50pcs)",132.5,16,piece,2120,165,0,0,yes,Available
50934775,"Plastic Cups/Lids","Top Tea Dabba Cups 95mm 16oz (50pcs)","Top Tea Dabba Cups 95mm 16oz (50pcs)",110,-1,piece,0,140,0,0,yes,Available
58331644,"Coffee Sauces &amp; Syrups","Torani Almond Rocca Syrup (750ml)","Torani Almond Rocca Syrup (750ml)",479,5,piece,2395,615,0,0,yes,Available
46540966,Stocks,"Torani Blueberry Syrup (750ml)","Torani Blueberry Syrup (750ml)",510,-3,piece,0,615,0,0,yes,Available
53163745,Stocks,"Torani Butterscotch Syrup (750ml)","Torani Butterscotch Syrup (750ml)",510,5,piece,2550,615,0,0,yes,Available
T860604,"Coffee Sauces &amp; Syrups","Torani Caramel Puremade Sauce (1.89L)","Torani Caramel Puremade Sauce (1.89L)",1160,-4,piece,0,1255,0,0,yes,Available
033427710,Stocks,"Torani Caramel Puremade Sauce Repack 1L.","Torani Caramel Puremade Sauce Repack 1L.",627.5,0,piece,0,630,0,0,yes,Available
03778128,"Coffee Sauces &amp; Syrups","Torani Caramel Syrup (750ml)","Torani Caramel Syrup (750ml)",510,-28,piece,0,615,0,0,yes,Available
45222146,Stocks,"Torani Cheese Cake Syrup (750ml)","Torani Cheese Cake Syrup (750ml)",392,-1,piece,0,615,0,0,yes,Available
98321315,Stocks,"Torani Cherry Syrup 750ml","Torani Cherry Syrup 750ml",0,,piece,0,0,0,0,yes,Available
28749493,"Fruit Syrups &amp; Purees","Torani Chocolate Chip Cookie Dough Syrup (750ml)","Torani Chocolate Chip Cookie Dough Syrup (750ml)",0,,piece,0,0,0,0,yes,Available
23355422,Stocks,"Torani Chocolate Macadamia Nut Syrup (750ml)","Torani Chocolate Macadamia Nut Syrup (750ml)",510,,piece,0,615,0,0,yes,Available
T860505,"Coffee Sauces &amp; Syrups","Torani Dark Chocolate Puremade Sauce (1.89L)","Torani Dark Chocolate Puremade Sauce (1.89L)",985,0,piece,0,1185,0,0,yes,Available
28799481,Stocks,"Torani French Vanilla Syrup (750mlx12)","Torani French Vanilla Syrup (750mlx12)",510.62278709677,2,piece,1021.2455741935,615,0,0,yes,Available
47567634,Stocks,"Torani Green Apple Syrup (750ml)","Torani Green Apple Syrup (750ml)",510,-2,piece,0,615,0,0,yes,Available
77444431,"Fruit Syrups &amp; Purees","Torani Hazelnut Syrup (750ml)","Torani Hazelnut Syrup (750ml)",510,-4,piece,0,615,0,0,yes,Available
T36Z153,"Fruit Syrups &amp; Purees","Torani Lemon Syrups (750ml)","Torani Lemon Syrups (750ml)",510,7,piece,3570,615,0,0,yes,Available
15441898,Stocks,"Torani Lychee Syrup (750ml)","Torani Lychee Syrup (750ml)",502.25,0,piece,0,615,0,0,yes,Available
937747110,Stocks,"Torani Macadamia Nut Syrup (750ml)","Torani Macadamia Nut Syrup (750ml)",510,11,piece,5610,615,0,0,yes,Available
T901475,"Fruit Syrups &amp; Purees","Torani Mango Puree (1000ml)","Torani Mango Puree (1000ml)",813,1,piece,813,860,0,0,yes,Available
32146936,Stocks,"Torani Peach Syrup 750 ml","Torani Peach Syrup 750 ml",510,7,piece,3570,615,0,0,yes,Available
65880869,Stocks,"Torani Raspberry Puree (1000ml)","Torani Raspberry Puree (1000ml)",1000,0,piece,0,1060,0,0,yes,Available
T362658,"Fruit Syrups &amp; Purees","Torani Raspberry Syrups (750ml)","Torani Raspberry Syrups (750ml)",510,0,piece,0,615,0,0,yes,Available
165578410,Stocks,"Torani Salted Caramel Chocolate Sauce (1.89L)","Torani Salted Caramel Chocolate Sauce (1.89L)",1090,-1,piece,0,1155,0,0,yes,Available
86893763,Stocks,"Torani Salted Caramel Syrup (750ml)","Torani Salted Caramel Syrup (750ml)",510.17687835305,-3,piece,0,615,0,0,yes,Available
40301594,Stocks,"Torani Sauce Pump 2L","Torani Sauce Pump 2L",263,3,piece,789,380,0,0,yes,Available
T901123,"Mixer Puree","Torani Strawberry Puree(1000ml)","Torani Strawberry Puree (1000ml)",813,1,piece,813,860,0,0,yes,Available
T362702,"Fruit Syrups &amp; Purees","Torani Strawberry Syrups (750ml)","Torani Strawberry Syrups (750ml)",510,22,piece,11220,615,0,0,yes,Available
98607204,Stocks,"Torani Sugar Free Salted Caramel 750 ml","Torani Sugar Free Salted Caramel 750 ml",0,0,piece,0,0,0,0,yes,Available
90337093,Stocks,"Torani Syrups Pump 750ml ","Torani Syrups Pump 750ml ",212,1,piece,212,340,0,0,yes,Available
19217963,"Coffee Sauces &amp; Syrups","Torani Ube Syrup Puremade (750ml)","Torani Ube Syrup Puremade (750ml)",510,0,piece,0,615,0,0,yes,Available
T36Z601,"Coffee Sauces &amp; Syrups","Torani Vanilla Syrups (750ml)","Torani Vanilla Syrups (750ml)",510,-10,piece,0,615,0,0,yes,Available
T860406,"Coffee Sauces &amp; Syrups","Torani White Chocolate Puremade Sauce (1.89L)","Torani White Chocolate Puremade Sauce (1.89L)",1120,13,piece,14560,1215,0,0,yes,Available
15164353,Stocks,"Torani White Chocolate Syrup (750ml)","Torani White Chocolate Syrup (750ml)",510,-4,piece,0,615,0,0,yes,Available
1134467486,"Spoon &amp; Fork","Toy Spoon Assorted #2 (500g)","Toy Spoon Assorted #2 (500g)",36.44262295082,1,each,36.44262295082,48,0,0,yes,Available
21167086,Equipment,"Tray Stand","Tray Stand",0,,each,0,0,0,0,yes,Available
88559346,Stocks,"Trieste Blend 70-30 Coffee Beans - Chain Grade","Trieste Blend 70-30 Coffee Beans - Chain Grade (500gx20pck)",335.75,,piece,0,420,0,0,yes,Available
161102817,"Microwavables Container","Trigem RE 500","Trigem RE- 500",0,,each,0,0,0,0,yes,Available
1203913203,"Microwavables Container","Trigem RE 750","Trigem RE 750",58.13601,,each,0,75,0,0,yes,Available
1070845730,"Microwavables Container","Trigem RO 250","Trigem RO 250",0,,each,0,0,0,0,yes,Available
801778720,"Microwavables Container","Trigem RO 450","Trigem RO- 450",0,,each,0,0,0,0,yes,Available
1243516140,"Microwavables Container","Trigem RO 750","Trigem RO 750",45.08507,,each,0,59,0,0,yes,Available
24453035,"Baking Supply","TVP Flakes (25kg)","TVP Flakes (25kg)",1305,1,piece,1305,1995,0,0,yes,Available
021492,Spices/Herbs,"TVP Flakes (500g)","Textured Vegetable Protein (TVP) 500g",63.288347818872,2,piece,126.57669563774,50,0,0,yes,Available
251153308,"Microwavables Container","TWC S-10 w/ Lid (10pcs)","TWC S-10 w/ Lid (10pcs)",32.8,8,each,262.4,44,0,0,yes,Available
408279766,"Microwavables Container","TWC S-16 w/ Lid (10pcs)","TWC S-16 w/ Lid (10pcs)",38.5,12,each,462,51,0,0,yes,Available
1233073175,"Microwavables Container","TWC S-30 w/ Lid (10pcs)","TWC S-30 w/ Lid (10pcs)",48.5,27,each,1309.5,64,0,0,yes,Available
326463152,"Microwavables Container","TWC S1000 Body Clear w/ Lid (10pcs)","TWC S1000 Body Clear w/ Lid (10pcs)",58.9,35,each,2061.5,80,0,0,yes,Available
399403246,"Microwavables Container","TWC S500 Body Clear w/ Lid (10pcs)","TWC S500 Body Clear w/ Lid (10pcs)",53.3,7,each,373.1,70,0,0,yes,Available
910144565,"Microwavables Container","TWC S750 Body Clear w/ Lid (10pcs)","TWC S750 Body Clear w/ Lid (10pcs)",52.2,12,each,626.4,76,0,0,yes,Available
72739983,"Plastic Cups/Lids","U Cups 95mm 12oz (50pcs)","U Cups 95mm 12oz (50pcs)",78.834712524576,49,piece,3862.9009137042,140,0,0,yes,Available
1314086484,"Plastic Cups/Lids","U cups 95mm 16oz (50pcs)","U cups 95mm 16oz  (50pcs)",87.095655491529,82,each,7141.8437503054,160,0,0,yes,Available
754745212,"Plastic Cups/Lids","U Cups 95mm 22oz (50pcs)","U Cups 95mm 22oz (50pcs)",99.999996640341,9,each,899.99996976307,170,0,0,yes,Available
941031642,Stocks,"Urad Dal","Urad Dal",1000,0,each,0,0,0,0,yes,Available
66177388,Machines,"Vacuum Sealer (home use) 11&quot;","Vacuum Sealer (home use) 11&quot;",2000,0,piece,0,2900,0,0,yes,Available
5410522581263,"Baking Supply","Van Houten Dark Chocolate Bitter Sweet  1kgx10","Van Houten Dark Chocolate Bitter Sweet  1kg x 10",228.21687,1,piece,228.21687,255,0,0,yes,Available
68009274,Services,"Vendo Machine (General Cleaning)","Vendo Machine (General Cleaning)",0,-1,piece,0,250,0,0,yes,Available
436315110,Services,"Vendo Machine Rent ","Vendo Machine Rent ",0,-4,each,0,3000,0,0,yes,Available
753741081,Services,"Vendo Machine Repair ","Vendo Machine Repair ",0,-5,each,0,300,0,0,yes,Available
869657993,"Toppings &amp; Sinkers","Vermicelli Assorted(1kgx10packs)","Vermicelli Assorted(1kgx10packs)",167,31,each,5177,265,0,0,yes,Available
375424591,"Toppings &amp; Sinkers","Vermicelli Chocolate (1kgx10 packs)","Vermicelli Chocolate (1kgx10 packs)",167,50,each,8350,265,0,0,yes,Available
4800088218337,"Frozen Goods","Virginia French Fries (1kg)","Virginia French Fries (1kg)",132,21,each,2772,155,0,0,yes,Available
27212943,Stocks,"VM - Coin Mechanism ","VM - Coin Mechanism ",1550,4,piece,6200,2200,0,0,yes,Available
98244201,"Vendo Machine Parts","VM - Drink Outlet","VM - Drink Outlet",40,26,each,1040,100,0,0,yes,Available
58440438,"Vendo Machine Parts","VM - Front Board","VM - Front Board",0,,each,0,1500,0,0,yes,Available
1128322203,"Vendo Machine Parts","VM - Heater","VM - Heater",0,,each,0,2800,0,0,yes,Available
86160681,"Vendo Machine Parts","VM - Motherboard ","VM - Motherboard",3550,1,piece,3550,5500,0,0,yes,Available
506604298,"Vendo Machine Parts","VM - Motor Despenser","VM - Motor Despenser",0,,each,0,0,0,0,yes,Available
499736040,"Vendo Machine Parts","VM - T-guide","VM - T-guide",150,7,each,1050,200,0,0,yes,Available
799890953,"Vendo Machine Parts","VM - Tube # 1 (Front)","VM - Tube # 1 (Front)",150,26,each,3900,200,0,0,yes,Available
428322226,"Vendo Machine Parts","VM - Tube # 2 (Front)","VM - Tube # 2 (Front)",100,27,each,2700,200,0,0,yes,Available
585207692,"Vendo Machine Parts","VM - Water vent stopper","VM - Water vent stopper",50,,each,0,100,0,0,yes,Available
95049762,Stocks,"VM- Transformer ","VM- Transformer ",1200,1,piece,1200,1800,0,0,yes,Available
295656405,"Vendo Machine Parts","VM100 - Canister Gear","VM100 - Canister Gear",0,,each,0,100,0,0,yes,Available
09970854,Stocks,"VM11 - Stirring Blade ","VM11 - Stirring Blade ",85,4,piece,340,170,0,0,yes,Available
52492235,Stocks,"VM23 - Cup Sensor","VM23 - Cup Sensor",85,2,piece,170,170,0,0,yes,Available
714981615,"Vendo Machine Parts","VM28 - Synchronous Motor","VM28 - Synchronous Motor",280,14,each,3920,1200,0,0,yes,Available
910626548,"Vendo Machine Parts","VM38 - Temperature Sensor","VM38 - Temperature Sensor",350,14,each,4900,750,0,0,yes,Available
733377299,"Vendo Machine Parts","VM39- TP Switch","VM39- TP Switch",41.865,8,each,334.92,100,0,0,yes,Available
98163871,"Vendo Machine Parts","VM56 - Exhaust Fan","VM56 - Exhaust Fan",280,2,each,560,500,0,0,yes,Available
1077914814,"Vendo Machine Parts","VM65 - CamLock","VM65 - CamLock",350,1,each,350,500,0,0,yes,Available
574322909,"Vendo Machine Parts","VM69- Tube # 3 (Front)","VM69- Tube # 3 (Front)",100,24,each,2400,200,0,0,yes,Available
1138725002,"Vendo Machine Parts","VM70 - Canister","VM70 - Canister",605.71428571429,7,each,4240,800,0,0,yes,Available
630473929,"Vendo Machine Parts","VM84 Triac","VM84 Triac",55,10,each,550,100,0,0,yes,Available
1251468859,"Vendo Machine Parts","VM84 Triac ( Sapoe )","VM84 Triac ( Sapoe )",50,8,each,400,100,0,0,yes,Available
1220662112,"Vendo Machine Parts","VM85 - Opto Coupler","VM85 - Opto Coupler",50,8,each,400,100,0,0,yes,Available
1297016253,"Vendo Machine Parts","VM85 - Opto Coupler ( Sapoe )","VM85 - Opto Coupler ( Sapoe )",0,10,each,0,0,0,0,yes,Available
961917572,"Vendo Machine Parts","VM86- Tact Switch","VM86- Tact Switch",10.46611,3,each,31.39833,100,0,0,yes,Available
1267374298,"Vendo Machine Parts","VM87- Relay","VM87- Relay",195.89459315789,19,each,3721.9972699999,750,0,0,yes,Available
81241842,"Fruit Syrups &amp; Purees","Wanwan Blueberry Syrup (2.5kg)","Wanwan Blueberry Syrup (2.5kg/6gal)",375,0,piece,0,445,0,0,yes,Available
4717332992007,"Fruit Syrups &amp; Purees","Wanwan Yogurt Syrup (2.5kg/6gal)","Wanwan Yogurt Syrup 2.5kg",325.6249625,7,piece,2279.3747375,500,0,0,yes,Available
46629685,"Baking Supply","Wasabi Mini Roasted Seaweed (4g)","Wasabi Mini Roasted Seaweed (4g)",20.6,0,piece,0,30,0,0,yes,Available
183394531,Flour,"Wheat Flour -Atta 2kg","Wheat Flour -Atta 2kg",140,,each,0,210,0,0,yes,Available
133629786,Equipment,"Whipped Cream Dispenser (Aluminum)","Whipped Cream Dispenser (Aluminum)",0,,each,0,0,0,0,yes,Available
946333455,Equipment,"Whipped Cream Dispenser Stainless Steel","Whipped Cream Dispenser Stainless Steel",0,0,each,0,0,0,0,yes,Available
84570093,Equipment,"Whipped Cream Dispenser Stainless Steel (Mosa) 1lit","Whipped Cream Dispenser Stainless Steel (Mosa) 1lit",1800,2,piece,3600,3600,0,0,yes,Available
72750889,Stocks,"White Chocolate Droplets SSS (1csx5packs) 1kg","White Chocolate Droplets Small Semi Sweet (1csx5packs) 1kg",181.45,,piece,0,0,0,0,yes,Available
21814716,"Spoon &amp; Fork","White Fork (500g)","White Fork (500g)",39,101,piece,3939,50,0,0,yes,Available
75594725,"Spoon &amp; Fork","White Spoon (500g)","White Spoon (500gx20packs)",40.00014971056,379,piece,15160.056740302,70,0,0,yes,Available
871930610,"Baking Supply","White Sugar 500g","White Sugar 500g",23,9,pack,207,27,0,0,yes,Available
52151446,Stocks,"White Sugar 5g (100pcs)","White Sugar 5g (100pcs)",83,45,piece,3735,150,0,0,yes,Available
156885466,Spices/Herbs,"Winter Harvest- Roasted Seaweed (12g)","Winter Harvest- Roasted Seaweed (12g)",48,0,each,0,60,0,0,yes,Available
788483210,Stocks,"Yogurt Disposable Spoon 100s","Yogurt Disposable Spoon 100s",142.5,,piece,0,0,0,0,yes,Available
